
==================== Starting Pipeline Iteration 0/10 ====================
--- Self-Play Stage (Model 0 -> Data 0) ---
=== Multi-process Self-Play Start ===
Workers: 8 | Total Episodes: 200 | MCTS Iters: 2000
----------------------------------------------------------------------
[Episode 136] Finished | Winner: Black (1) | Moves:  17 | Time: 159.7s
[Episode 107] Finished | Winner: White (2) | Moves:  40 | Time: 289.6s
[Episode 145] Finished | Winner: Black (1) | Moves:  41 | Time: 170.9s
[Episode 151] Finished | Winner: Black (1) | Moves:  21 | Time: 169.9s
[Episode 120] Finished | Winner: Black (1) | Moves:  27 | Time: 199.1s
[Episode 131] Finished | Winner: White (2) | Moves:  14 | Time: 129.8s
[Episode 141] Finished | Winner: White (2) | Moves:  20 | Time: 200.5s
[Episode 152] Finished | Winner: Black (1) | Moves:  23 | Time: 177.9s
[Episode 146] Finished | Winner: White (2) | Moves:  32 | Time: 204.7s
[Episode 114] Finished | Winner: White (2) | Moves:  24 | Time: 231.5s
[Episode 132] Finished | Winner: Black (1) | Moves:  17 | Time: 150.2s
[Episode 157] Finished | Winner: Black (1) | Moves:  25 | Time: 225.4s
[Episode 169] Finished | Winner: Black (1) | Moves:  13 | Time:  82.5s
[Episode 137] Finished | Winner: White (2) | Moves:  46 | Time: 333.3s
[Episode 108] Finished | Winner: Black (1) | Moves:  51 | Time: 340.8s
[Episode 147] Finished | Winner: Black (1) | Moves:  19 | Time: 175.1s
[Episode 170] Finished | Winner: Black (1) | Moves:  19 | Time: 121.1s
[Episode 158] Finished | Winner: Black (1) | Moves:  19 | Time: 152.7s
[Episode 142] Finished | Winner: White (2) | Moves:  34 | Time: 304.4s
[Episode 153] Finished | Winner: White (2) | Moves:  38 | Time: 282.2s
[Episode 163] Finished | Winner: White (2) | Moves:  42 | Time: 285.9s
[Episode 175] Finished | Winner: White (2) | Moves:  24 | Time: 217.5s
[Episode 138] Finished | Winner: White (2) | Moves:  32 | Time: 270.8s
[Episode 159] Finished | Winner: Black (1) | Moves:  35 | Time: 197.9s
[Episode 171] Finished | Winner: Black (1) | Moves:  29 | Time: 209.7s
[Episode 154] Finished | Winner: White (2) | Moves:  18 | Time: 167.3s
[Episode 148] Finished | Winner: White (2) | Moves:  40 | Time: 319.9s
[Episode 164] Finished | Winner: Black (1) | Moves:  43 | Time: 217.3s
[Episode 181] Finished | Winner: Black (1) | Moves:  23 | Time: 150.6s
[Episode 143] Finished | Winner: Black (1) | Moves:  41 | Time: 294.7s
[Episode 176] Finished | Winner: White (2) | Moves:  32 | Time: 235.0s
[Episode 155] Finished | Winner: Black (1) | Moves:  37 | Time: 180.1s
[Episode 165] Finished | Winner: Black (1) | Moves:  17 | Time: 148.7s
[Episode 149] Finished | Winner: Black (1) | Moves:  29 | Time: 199.1s
[Episode 172] Finished | Winner: White (2) | Moves:  48 | Time: 305.5s
[Episode 182] Finished | Winner: White (2) | Moves:  26 | Time: 217.1s
[Episode 160] Finished | Winner: White (2) | Moves:  48 | Time: 336.9s
[Episode 156] Finished | Winner: White (2) | Moves:  20 | Time: 154.7s
[Episode 144] Finished | Winner: Black (1) | Moves:  27 | Time: 271.3s
[Episode 177] Finished | Winner: White (2) | Moves:  44 | Time: 307.4s
[Episode 150] Finished | Winner: White (2) | Moves:  28 | Time: 225.6s
[Episode 166] Finished | Winner: White (2) | Moves:  44 | Time: 320.6s
[Episode 161] Finished | Winner: Black (1) | Moves:  47 | Time: 227.3s
[Episode 173] Finished | Winner: Black (1) | Moves:  37 | Time: 289.6s
[Episode 187] Finished | Winner: Black (1) | Moves:  33 | Time: 251.5s
[Episode 183] Finished | Winner: White (2) | Moves:  34 | Time: 280.2s
[Episode 178] Finished | Winner: White (2) | Moves:  36 | Time: 137.5s
[Episode 162] Finished | Winner: Black (1) | Moves:  25 | Time: 169.8s
[Episode 184] Finished | Winner: Black (1) | Moves:  15 | Time: 131.9s
[Episode 188] Finished | Winner: White (2) | Moves:  28 | Time: 186.8s
[Episode 179] Finished | Winner: Black (1) | Moves:  41 | Time: 186.3s
[Episode 167] Finished | Winner: Black (1) | Moves:  41 | Time: 252.9s
[Episode 174] Finished | Winner: Black (1) | Moves:  39 | Time: 231.6s
[Episode 189] Finished | Winner: Black (1) | Moves:  29 | Time: 162.3s
[Episode 180] Finished | Winner: Black (1) | Moves:  31 | Time: 179.0s
[Episode 185] Finished | Winner: Black (1) | Moves:  39 | Time: 261.6s
[Episode 168] Finished | Winner: Black (1) | Moves:  49 | Time: 270.6s
[Episode 190] Finished | Winner: White (2) | Moves:  36 | Time: 206.6s
[Episode 186] Finished | Winner: Black (1) | Moves:  41 | Time: 237.3s
----------------------------------------------------------------------
Complete! | Black Wins: 102 | White Wins: 88 | Draws: 0
--- Training Stage (Data 1 -> Model 2) ---
Loaded 5850 training samples.
Train: 5265, Val: 585
Using device: cuda
Resuming from existing checkpoint.
Epoch 1/200 | Step 42 | Val P-Loss: 1.9224 | LR: 0.001000
Epoch 10/200 | Step 420 | Val P-Loss: 1.5199 | LR: 0.000994
Epoch 20/200 | Step 840 | Val P-Loss: 1.4690 | LR: 0.000976
Epoch 30/200 | Step 1260 | Val P-Loss: 1.5146 | LR: 0.000946
Epoch 40/200 | Step 1680 | Val P-Loss: 1.4585 | LR: 0.000905
Epoch 50/200 | Step 2100 | Val P-Loss: 1.4815 | LR: 0.000855
Epoch 60/200 | Step 2520 | Val P-Loss: 1.4468 | LR: 0.000796
Epoch 70/200 | Step 2940 | Val P-Loss: 1.5043 | LR: 0.000730
Epoch 80/200 | Step 3360 | Val P-Loss: 1.5279 | LR: 0.000658
Epoch 90/200 | Step 3780 | Val P-Loss: 1.5360 | LR: 0.000582
Epoch 100/200 | Step 4200 | Val P-Loss: 1.5398 | LR: 0.000505
Epoch 110/200 | Step 4620 | Val P-Loss: 1.5481 | LR: 0.000428
Epoch 120/200 | Step 5040 | Val P-Loss: 1.5368 | LR: 0.000352
Epoch 130/200 | Step 5460 | Val P-Loss: 1.5601 | LR: 0.000280
Epoch 140/200 | Step 5880 | Val P-Loss: 1.5888 | LR: 0.000214
Epoch 150/200 | Step 6300 | Val P-Loss: 1.6007 | LR: 0.000155
Epoch 160/200 | Step 6720 | Val P-Loss: 1.6039 | LR: 0.000105
Epoch 170/200 | Step 7140 | Val P-Loss: 1.6239 | LR: 0.000064
Epoch 180/200 | Step 7560 | Val P-Loss: 1.6228 | LR: 0.000034
Epoch 190/200 | Step 7980 | Val P-Loss: 1.6200 | LR: 0.000016
Epoch 200/200 | Step 8400 | Val P-Loss: 1.6199 | LR: 0.000010
Model saved to checkpoint/gomoku_policy_value_net_2.pth
--- Evaluation Stage (Model 2) ---
============================================================
EVALUATION: Model 2 vs Model 1
Settings: 50 games, MCTS iters=400, Workers=8
============================================================
[Game  11] Winner: M2      | Model_2 was Black | Time:  24.1s
[Game   9] Winner: M2      | Model_2 was Black | Time:  27.3s
[Game   7] Winner: M2      | Model_2 was Black | Time:  49.3s
[Game   1] Winner: M2      | Model_2 was Black | Time:  54.8s
[Game  10] Winner: M2      | Model_2 was White | Time:  34.2s
[Game   3] Winner: M2      | Model_2 was Black | Time:  61.8s
[Game  13] Winner: M1      | Model_2 was Black | Time:  62.1s
[Game  12] Winner: M2      | Model_2 was White | Time:  42.9s
[Game  15] Winner: M1      | Model_2 was Black | Time:  70.4s
[Game   8] Winner: M2      | Model_2 was White | Time:  26.7s
[Game  17] Winner: M2      | Model_2 was Black | Time:  30.0s
[Game  14] Winner: M2      | Model_2 was White | Time:  35.9s
[Game   2] Winner: M2      | Model_2 was White | Time:  43.9s
[Game   4] Winner: M2      | Model_2 was White | Time:  38.8s
[Game  19] Winner: M2      | Model_2 was Black | Time:  34.8s
[Game   5] Winner: Draw    | Model_2 was Black | Time: 109.9s
[Game  16] Winner: M2      | Model_2 was White | Time:  42.7s
[Game  18] Winner: M2      | Model_2 was White | Time:  36.2s
[Game  20] Winner: M2      | Model_2 was White | Time:  32.0s
[Game  27] Winner: M2      | Model_2 was Black | Time:  34.8s
[Game  21] Winner: M2      | Model_2 was Black | Time:  64.1s
[Game  25] Winner: M2      | Model_2 was Black | Time:  50.3s
[Game  29] Winner: M2      | Model_2 was Black | Time:  39.9s
[Game  26] Winner: M1      | Model_2 was White | Time:  15.1s
[Game  31] Winner: M1      | Model_2 was Black | Time:  37.4s
[Game  30] Winner: M1      | Model_2 was White | Time:  14.6s
[Game  22] Winner: M2      | Model_2 was White | Time:  29.1s
[Game  23] Winner: M1      | Model_2 was Black | Time:  71.2s
[Game  33] Winner: M2      | Model_2 was Black | Time:  40.6s
[Game   6] Winner: M1      | Model_2 was White | Time:  68.1s
[Game  28] Winner: M1      | Model_2 was White | Time:  48.8s
[Game  39] Winner: M2      | Model_2 was Black | Time:  19.4s
[Game  24] Winner: M2      | Model_2 was White | Time:  24.3s
[Game  34] Winner: M1      | Model_2 was White | Time:  39.3s
[Game  32] Winner: M2      | Model_2 was White | Time:  54.2s
[Game  37] Winner: M2      | Model_2 was Black | Time:  56.0s
[Game  35] Winner: M2      | Model_2 was Black | Time:  60.4s
[Game  41] Winner: M1      | Model_2 was Black | Time:  48.2s
[Game  47] Winner: M2      | Model_2 was Black | Time:  13.6s
[Game  40] Winner: M1      | Model_2 was White | Time:  46.7s
[Game  43] Winner: M2      | Model_2 was Black | Time:  57.8s
[Game  45] Winner: M2      | Model_2 was Black | Time:  48.4s
[Game  49] Winner: M2      | Model_2 was Black | Time:  23.9s
[Game  36] Winner: M2      | Model_2 was White | Time:  25.6s
[Game  42] Winner: M2      | Model_2 was White | Time:  27.9s
[Game  50] Winner: M1      | Model_2 was White | Time:  13.5s
[Game  48] Winner: M2      | Model_2 was White | Time:  38.5s
[Game  38] Winner: M2      | Model_2 was White | Time:  42.9s
[Game  46] Winner: M2      | Model_2 was White | Time:  33.1s
[Game  44] Winner: M2      | Model_2 was White | Time:  58.5s
============================================================
Evaluation Finished!
Model 2 Wins: 37
Model 1 Wins: 12
Draws: 1
Model 2 Win Rate: 74.00%
============================================================
Model 2 vs Model 1 Win Rate: 0.74

==================== Starting Pipeline Iteration 2/10 ====================
--- Self-Play Stage (Model 2 -> Data 2) ---
=== Multi-process Self-Play Start ===
Workers: 8 | Total Episodes: 180 | MCTS Iters: 1800
----------------------------------------------------------------------
[Episode   1] Finished | Winner: White (2) | Moves:  10 | Time:  89.8s
[Episode  25] Finished | Winner: White (2) | Moves:  12 | Time:  97.4s
[Episode  43] Finished | Winner: Black (1) | Moves:  15 | Time: 112.0s
[Episode  37] Finished | Winner: White (2) | Moves:  22 | Time: 149.8s
[Episode  13] Finished | Winner: White (2) | Moves:  22 | Time: 160.0s
[Episode  19] Finished | Winner: Black (1) | Moves:  23 | Time: 195.1s
[Episode   7] Finished | Winner: Black (1) | Moves:  31 | Time: 240.9s
[Episode   2] Finished | Winner: Black (1) | Moves:  21 | Time: 168.9s
[Episode  31] Finished | Winner: Black (1) | Moves:  47 | Time: 266.1s
[Episode  44] Finished | Winner: White (2) | Moves:  24 | Time: 174.1s
[Episode   8] Finished | Winner: White (2) | Moves:  10 | Time:  72.0s
[Episode  26] Finished | Winner: Black (1) | Moves:  27 | Time: 217.6s
[Episode  38] Finished | Winner: White (2) | Moves:  18 | Time: 188.2s
[Episode  32] Finished | Winner: Black (1) | Moves:  15 | Time: 129.7s
[Episode  20] Finished | Winner: White (2) | Moves:  32 | Time: 217.7s
[Episode  14] Finished | Winner: Black (1) | Moves:  37 | Time: 261.9s
[Episode   9] Finished | Winner: Black (1) | Moves:  19 | Time: 147.5s
[Episode   3] Finished | Winner: Black (1) | Moves:  35 | Time: 243.9s
[Episode  45] Finished | Winner: White (2) | Moves:  26 | Time: 217.1s
[Episode  33] Finished | Winner: Black (1) | Moves:  17 | Time: 144.7s
[Episode  39] Finished | Winner: Black (1) | Moves:  19 | Time: 207.4s
[Episode  27] Finished | Winner: Black (1) | Moves:  29 | Time: 239.2s
